Loan_ID,Customer_ID,Age,Gender,Employment_Type,Employment_Years,Annual_Income,Credit_Score,Existing_Loans,Previous_Defaults,DTI_Ratio,Loan_Amount,Loan_Tenure_Months,Interest_Rate,Loan_Purpose,EMI,Collateral_Value,Application_Date,Loan_Status,Default_Flag
L134008,C134008,33,Male,Business,7.9,852043.0,577,1,0,0.312,696424,72,13.55,Medical,14183.06,298433.0,2023-01-11,Rejected,0
L134009,C134009,27,Male,Business,5.9,474365.0,623,3,0,0.341,614961,36,11.81,Medical,20369.74,59620.0,2025-06-17,Rejected,0
L134010,C134010,40,Male,Salaried,6.6,679726.0,692,2,0,0.18,304674,12,10.33,Vehicle,26832.47,211976.0,2023-08-20,Rejected,0
L134011,C134011,37,Male,Salaried,17.5,1015477.0,687,0,0,0.205,811191,60,11.97,Vehicle,18032.2,565102.0,2023-12-11,Approved,0
L134012,C134012,46,Female,Self-employed,10.3,685181.0,698,2,0,0.277,945534,48,10.0,Medical,23981.18,445519.0,2025-06-19,Rejected,0
L134013,C134013,34,Male,Salaried,21.3,291039.0,667,4,0,0.339,263475,48,10.2,Vehicle,6707.74,302311.0,2024-01-09,Approved,1
L134014,C134014,44,Male,Salaried,8.1,525159.0,700,0,0,0.219,703959,24,7.68,Education,31735.52,165856.0,2024-12-09,Approved,0
L134015,C134015,33,Female,Salaried,7.3,1596009.0,702,2,0,0.389,915547,36,11.55,Personal,30212.86,290483.0,2025-08-06,Approved,0
L134016,C134016,27,Male,Business,8.8,889011.0,784,3,0,0.266,1702380,60,7.0,Vehicle,33709.16,2364298.0,2025-03-29,Approved,0
L134017,C134017,33,Male,Business,2.6,570480.0,747,1,0,0.358,151206,60,9.03,Home Improvement,3140.99,152603.0,2025-05-09,Rejected,0
L134018,C134018,22,Male,Salaried,4.5,444151.0,595,2,1,0.282,216692,60,13.1,Education,4941.51,48185.0,2025-06-27,Approved,0
L134019,C134019,56,Male,Self-employed,5.7,500389.0,722,0,0,0.111,805080,24,7.0,Vehicle,36045.51,856201.0,2023-05-02,Approved,0
L134020,C134020,39,Male,Salaried,3.0,768116.0,616,0,0,0.167,553742,60,10.27,Education,11839.08,272798.0,2024-04-24,Rejected,0
L134021,C134021,30,Female,Salaried,7.8,451878.0,657,1,0,0.372,604933,48,14.09,Education,16558.01,287500.0,2025-04-10,Rejected,0
L134022,C134022,34,Male,Business,16.1,879070.0,695,1,0,0.215,400714,48,7.74,Home Improvement,9733.77,441031.0,2024-09-28,Rejected,0
L134023,C134023,21,Male,Self-employed,13.1,794345.0,744,2,0,0.239,606069,12,9.03,Personal,53010.06,294125.0,2023-02-20,Rejected,0
L134024,C134024,52,Female,Salaried,15.9,484479.0,691,1,0,0.132,624987,12,7.0,Personal,54078.09,281311.0,2023-05-12,Rejected,0
L134025,C134025,51,Male,Salaried,10.7,493237.0,806,3,0,0.222,229857,60,7.39,Medical,4593.86,83182.0,2025-04-11,Approved,0
L134026,C134026,39,Female,Self-employed,13.0,1022527.0,749,0,0,0.305,1150890,36,9.0,Medical,36597.99,3561.0,2023-11-01,Approved,0
L134027,C134027,41,Male,Salaried,6.5,300399.0,553,1,0,0.35,420777,12,12.31,Vehicle,37446.58,294357.0,2025-01-28,Rejected,0
L134028,C134028,25,Male,Salaried,12.9,539435.0,725,1,0,0.218,600328,48,11.79,Home Improvement,15747.11,979081.0,2025-11-27,Approved,0
L134029,C134029,26,Male,Self-employed,3.1,384722.0,555,0,0,0.239,369153,18,10.74,Personal,22296.24,155298.0,2023-05-27,Rejected,0
L134030,C134030,21,Male,Self-employed,14.1,1021483.0,732,0,0,0.094,675537,72,9.35,Personal,12294.59,326211.0,2025-10-10,Rejected,0
L134031,C134031,36,Male,Business,7.1,933677.0,728,2,0,0.368,1913236,48,9.27,Home Improvement,47856.62,1996734.0,2024-10-09,Rejected,0
L134032,C134032,49,Male,Self-employed,10.8,333509.0,617,0,0,0.265,524009,48,12.05,Education,13812.03,48136.0,2024-11-23,Approved,1
L134033,C134033,34,Male,Salaried,13.8,554181.0,610,1,1,0.438,173879,24,11.43,Home Improvement,8138.88,180609.0,2024-01-15,Rejected,0
L134034,C134034,41,Male,Salaried,8.5,1677328.0,827,1,0,0.267,1137827,60,8.03,Personal,23087.37,510174.0,2025-04-30,Approved,0
L134035,C134035,48,Male,Salaried,4.9,679379.0,643,1,0,0.283,1157730,24,12.52,Home Improvement,54779.94,1454993.0,2023-03-17,Rejected,0
L134036,C134036,22,Male,Salaried,14.2,469399.0,678,2,0,0.356,368531,36,10.14,Personal,11915.7,20016.0,2025-11-12,Rejected,0
L134037,C134037,56,Female,Self-employed,2.7,579537.0,730,2,0,0.095,1040568,24,8.02,Personal,47071.56,271227.0,2024-10-15,Rejected,0
L134038,C134038,50,Male,Salaried,14.1,1454842.0,735,3,0,0.269,486895,60,7.46,Medical,9747.12,88676.0,2023-06-24,Approved,0
L134039,C134039,43,Male,Salaried,13.7,1162481.0,697,0,1,0.472,1618332,18,10.61,Vehicle,97647.45,2453556.0,2025-09-07,Approved,0
L134040,C134040,47,Male,Self-employed,9.2,513550.0,716,3,0,0.276,216993,36,9.75,Education,6976.31,74610.0,2024-02-09,Rejected,0
L134041,C134041,48,Male,Salaried,5.3,621050.0,813,1,0,,988055,36,7.0,Business,30508.27,891043.0,2025-06-30,Approved,0
L134042,C134042,41,Female,Salaried,6.5,1093921.0,725,0,0,0.321,895677,36,10.02,Home Improvement,28909.39,1154930.0,2025-10-17,Rejected,0
L134043,C134043,52,Male,Salaried,2.8,1068601.0,730,0,0,0.05,797140,12,8.89,Medical,69670.41,118672.0,2025-04-20,Approved,0
L134044,C134044,33,Female,Salaried,6.8,985311.0,703,0,0,0.412,577510,24,9.26,Vehicle,26452.34,457954.0,2023-02-23,Approved,0
L134045,C134045,43,Male,Self-employed,11.9,551824.0,695,1,0,0.076,391365,72,9.2,Vehicle,7093.47,411522.0,2024-04-13,Approved,0
L134046,C134046,51,Female,Self-employed,19.3,653810.0,687,2,0,0.219,1000450,48,10.2,Personal,25470.2,279484.0,2024-04-26,Approved,0
L134047,C134047,21,Female,Salaried,8.6,549371.0,692,2,0,0.468,156426,36,11.34,Business,5146.41,109557.0,2025-11-23,Approved,0
L134048,C134048,42,Female,Salaried,3.6,460960.0,612,1,0,0.157,892993,48,10.69,Home Improvement,22945.67,712721.0,2023-08-14,Rejected,0
L134049,C134049,45,Female,Salaried,14.7,779100.0,778,2,0,0.05,839652,72,8.06,Vehicle,14746.43,719674.0,2023-03-31,Rejected,0
L134050,C134050,21,Male,Salaried,2.1,436193.0,589,2,0,0.522,510148,84,11.98,Education,9000.05,246275.0,2023-09-08,Rejected,0
L134051,C134051,41,Female,Salaried,18.1,719630.0,597,1,0,0.178,378552,48,11.32,Education,9842.81,56906.0,2023-03-05,Rejected,0
L134052,C134052,30,Male,Salaried,2.8,377269.0,617,0,0,0.07,226811,36,11.39,Medical,7467.46,83537.0,2025-09-09,Approved,0
L134053,C134053,42,Female,Self-employed,6.9,2067351.0,850,1,0,0.182,737564,36,7.0,Vehicle,22773.84,765640.0,2023-05-20,Approved,0
L134054,C134054,37,Male,Self-employed,10.1,324467.0,672,1,0,0.205,227444,84,10.76,Vehicle,3865.75,222775.0,2025-02-20,Rejected,0
L134055,C134055,29,Female,Salaried,3.8,689296.0,690,1,0,0.321,815104,36,9.83,Education,26236.1,122776.0,2023-03-31,Approved,1
L134056,C134056,49,Female,Self-employed,8.7,678055.0,737,1,0,0.343,844439,48,9.87,Business,21364.47,551473.0,2024-11-06,Approved,1
L134057,C134057,34,Male,Business,4.0,389448.0,711,2,0,0.13,133075,60,7.0,Medical,2635.04,28994.0,2025-10-16,Rejected,0
L134058,C134058,41,Male,Salaried,14.2,908883.0,730,1,0,0.24,1090451,60,11.83,Vehicle,24162.91,1609392.0,2023-07-08,Approved,0
L134059,C134059,51,Male,Salaried,5.7,471481.0,682,0,0,0.247,155292,24,11.26,Personal,7256.58,65681.0,2025-12-21,Approved,0
L134060,C134060,29,Male,Salaried,5.1,1468532.0,779,1,0,0.307,1960476,48,7.32,Personal,47237.65,403738.0,2025-05-19,Approved,1
L134061,C134061,38,Female,Self-employed,4.4,787742.0,760,1,0,0.152,915420,36,7.0,Vehicle,28265.51,,2023-11-29,Approved,1
L134062,C134062,33,Female,Salaried,2.9,887022.0,590,0,0,0.053,305142,84,8.89,Personal,4892.44,50591.0,2023-04-16,Rejected,0
L134063,C134063,35,Male,Salaried,3.5,709101.0,741,0,0,0.231,637289,36,8.92,Personal,20241.9,76934.0,2023-09-20,Approved,0
L134064,C134064,60,Male,Salaried,5.5,881332.0,628,0,0,0.058,540988,36,9.76,Personal,17395.27,141027.0,2025-02-28,Approved,0
L134065,C134065,43,Female,Salaried,8.1,1057736.0,760,2,0,0.231,606893,24,7.79,Medical,27390.04,157686.0,2024-12-11,Approved,0
L134066,C134066,41,Male,Business,15.8,906168.0,747,1,0,0.165,812249,36,9.14,Personal,25882.26,216504.0,2023-05-14,Rejected,0
L134067,C134067,43,Male,Self-employed,8.4,390803.0,650,1,0,0.282,359671,72,12.23,Education,7074.73,16074.0,2024-04-15,Rejected,0
L134068,C134068,42,Male,Self-employed,4.4,653289.0,622,1,0,0.186,189123,12,10.09,Personal,16634.83,42545.0,2024-01-31,Approved,0
L134069,C134069,21,Female,Salaried,8.6,459127.0,569,0,0,0.192,294069,36,9.35,Education,9399.29,33470.0,2024-04-20,Approved,0
L134070,C134070,61,Female,Salaried,10.2,565621.0,704,3,0,0.33,438944,48,9.48,Education,11023.46,86192.0,2025-03-07,Rejected,0
L134071,C134071,23,Male,Self-employed,16.5,590459.0,714,2,0,0.178,707013,24,9.51,Education,32465.4,161229.0,2025-10-30,Approved,0
L134072,C134072,55,Male,Salaried,7.8,541905.0,732,1,0,0.228,582017,72,9.15,Vehicle,10534.55,493733.0,2024-04-25,Rejected,0
L134073,C134073,44,Male,Salaried,2.5,1332405.0,697,0,0,0.227,1654296,36,10.44,Personal,53721.87,740868.0,2023-05-06,Rejected,0
L134074,C134074,40,Female,Self-employed,4.4,370174.0,690,1,0,0.416,238931,48,10.8,Vehicle,6152.12,273630.0,2023-10-17,Approved,0
L134075,C134075,35,Male,Salaried,5.7,350520.0,747,1,0,0.211,569732,36,9.57,Education,18268.84,180595.0,2025-06-29,Approved,0
L134076,C134076,64,Male,Self-employed,1.4,386828.0,678,1,0,0.355,252759,60,7.48,Personal,5062.37,45730.0,2023-07-04,Approved,1
L134077,C134077,44,Male,Business,6.4,330777.0,618,2,0,0.129,495081,72,9.57,Business,9064.8,545521.0,2024-06-19,Approved,0
L134078,C134078,38,Male,Self-employed,0.5,680607.0,605,1,0,0.265,991508,18,12.34,Personal,60620.9,78247.0,2024-06-16,Rejected,0
L134079,C134079,33,Male,Self-employed,9.1,447073.0,601,1,1,0.398,296987,24,10.06,Vehicle,13712.67,512463.0,2023-10-12,Rejected,0
L134080,C134080,31,Male,Salaried,13.8,1249592.0,807,2,0,0.248,1350506,24,8.37,Personal,61307.88,655949.0,2025-10-23,Approved,0
L134081,C134081,39,Male,Salaried,10.9,725817.0,659,0,0,0.182,1251230,36,9.9,Vehicle,40314.95,1080040.0,2024-08-16,Rejected,0
L134082,C134082,29,Male,Salaried,9.4,813833.0,635,1,0,0.461,981465,48,11.19,Personal,25457.13,405978.0,2023-01-20,Approved,1
L134083,C134083,45,Male,Salaried,6.2,491042.0,669,1,0,0.169,421215,36,9.68,Personal,13528.23,80616.0,2025-02-07,Approved,0
L134084,C134084,32,Male,Salaried,12.0,616014.0,755,1,0,0.222,280582,48,7.71,Business,6811.7,373459.0,2023-08-09,Approved,0
L134085,C134085,48,Male,Business,6.4,1355208.0,841,1,0,0.235,2483024,84,8.39,Personal,39185.16,838455.0,2025-08-07,Approved,1
L134086,C134086,48,Male,Salaried,7.7,1800680.0,779,3,0,0.217,702306,12,10.28,Personal,61835.35,192951.0,2023-06-15,Rejected,0
L134087,C134087,37,Male,Business,14.4,463733.0,669,0,0,0.187,805258,60,9.85,Home Improvement,17049.98,640494.0,2023-08-02,Rejected,0
L134088,C134088,44,Female,Salaried,14.2,1309841.0,753,2,0,0.297,1579376,24,8.11,Vehicle,71510.16,1030230.0,2025-04-08,Rejected,0
L134089,C134089,44,Male,Self-employed,3.9,524363.0,673,1,0,0.24,798818,48,9.8,Business,20183.45,534277.0,2023-03-07,Rejected,0
L134090,C134090,23,Male,Self-employed,3.2,918412.0,707,2,0,0.35,1024217,36,9.88,Personal,32990.93,325462.0,2024-08-08,Approved,1
L134091,C134091,55,Female,Salaried,17.4,904164.0,620,2,1,0.434,604111,72,10.61,Personal,11378.39,160630.0,2025-02-05,Approved,0
L134092,C134092,35,Male,Salaried,12.5,1063586.0,689,1,0,0.129,1471969,24,8.36,Personal,66815.11,665123.0,2023-12-29,Approved,1
L134093,C134093,45,Male,Salaried,5.6,180000.0,569,2,0,0.268,50000,36,12.04,Business,1661.67,42057.0,2023-10-11,Approved,1
L134094,C134094,45,Female,Salaried,8.4,269717.0,731,2,0,0.474,140350,24,11.52,Medical,6575.35,29901.0,2023-10-15,Rejected,0
L134095,C134095,21,Female,Salaried,10.7,490420.0,612,1,0,0.32,631228,36,10.31,Vehicle,20459.95,491581.0,2023-04-24,Approved,0
L134096,C134096,31,Male,Business,0.9,277783.0,564,0,0,0.31,357584,36,14.53,Personal,12313.62,137571.0,2023-04-18,Approved,0
L134097,C134097,46,Male,Self-employed,6.7,369199.0,713,0,0,0.296,419722,18,8.65,Personal,24947.16,162274.0,2025-07-06,Approved,0
L134098,C134098,39,Male,Salaried,2.8,543553.0,675,2,0,0.156,589951,36,8.21,Medical,18544.13,104853.0,2025-06-27,Approved,0
L134099,C134099,45,Female,Self-employed,9.6,1469723.0,677,0,0,0.293,360518,36,11.81,Personal,11941.67,34494.0,2025-10-22,Approved,0
L134100,C134100,39,Female,Salaried,7.5,703398.0,476,2,0,0.35,464006,60,12.71,Home Improvement,10488.81,594417.0,2023-10-29,Approved,1
L134101,C134101,50,Female,Self-employed,5.4,470688.0,708,0,0,0.335,600130,12,7.89,Education,52173.85,160552.0,2023-07-10,Approved,0
L134102,C134102,39,Male,Salaried,10.0,902081.0,601,4,0,0.366,1265242,12,10.66,Medical,111623.63,609400.0,2025-11-15,Approved,0
L134103,C134103,52,Female,Salaried,2.9,528103.0,681,5,0,0.345,847606,36,12.9,Vehicle,28518.39,1124023.0,2024-12-03,Rejected,0
L134104,C134104,28,Male,Self-employed,5.0,433281.0,644,2,0,0.12,560514,60,10.25,Vehicle,11978.33,750395.0,2025-10-23,Approved,0
L134105,C134105,37,Female,Business,3.7,662676.0,706,2,0,0.316,610686,12,9.7,Personal,53603.83,170967.0,2024-08-26,Approved,0
L134106,C134106,32,Male,Salaried,3.2,524208.0,611,1,0,0.222,446500,48,11.34,Education,11613.89,50284.0,2024-11-27,Rejected,0
L134107,C134107,42,Male,Salaried,4.5,362271.0,633,0,0,0.087,420796,84,10.0,Home Improvement,6985.71,579486.0,2024-10-18,Approved,0
L134108,C134108,35,Male,Self-employed,3.2,288089.0,670,1,0,0.251,65698,24,10.16,Vehicle,3036.48,105264.0,2023-06-01,Approved,0
L134109,C134109,36,Male,Salaried,23.7,563065.0,822,2,0,0.247,167055,36,7.07,Education,5163.52,36964.0,2024-02-29,Approved,0
L134110,C134110,31,Male,Business,5.1,462850.0,575,0,0,0.3,154301,48,12.34,Personal,4089.14,32949.0,2023-04-08,Approved,0
L134111,C134111,33,Female,Self-employed,2.2,4370281.0,850,2,0,0.119,2500000,12,7.0,Personal,216316.87,653086.0,2025-06-19,Approved,0
L134112,C134112,38,Female,Self-employed,3.1,310370.0,692,1,0,0.2,163288,60,8.36,Vehicle,3339.1,260986.0,2024-10-13,Rejected,0
L134113,C134113,21,Female,Self-employed,1.4,742590.0,713,0,0,0.074,663093,24,7.0,Personal,29688.38,313537.0,2023-04-01,Rejected,0
L134114,C134114,21,Male,Self-employed,12.7,1095466.0,557,0,1,0.208,1616211,36,9.97,Personal,52127.82,693731.0,2024-09-17,Rejected,0
L134115,C134115,39,Male,Self-employed,9.9,510432.0,627,3,1,0.288,202468,84,12.48,Vehicle,3626.29,299808.0,2024-07-16,Approved,1
L134116,C134116,21,Male,Salaried,6.4,389820.0,696,0,0,0.259,287709,36,8.89,Vehicle,9134.35,496834.0,2025-03-14,Rejected,0
L134117,C134117,36,Male,Self-employed,9.4,408667.0,618,0,0,0.246,175169,36,9.63,Vehicle,5621.83,212556.0,2024-10-16,Rejected,0
L134118,C134118,34,Male,Self-employed,7.3,264026.0,688,3,0,0.17,130581,60,9.51,Medical,2743.08,51842.0,2025-02-16,Approved,0
L134119,C134119,43,Female,Business,8.0,840541.0,677,0,0,0.15,420489,36,8.12,Personal,13199.89,25492.0,2023-12-19,Rejected,0
L134120,C134120,31,Male,Self-employed,4.1,511824.0,662,4,0,0.21,625644,48,9.18,Education,15622.71,201357.0,2024-04-25,Approved,0
L134121,C134121,54,Male,Salaried,6.5,577851.0,617,0,0,0.195,669154,72,9.79,Personal,12325.89,333207.0,2025-12-04,Rejected,0
L134122,C134122,46,Female,Business,8.1,536301.0,612,2,0,0.273,548892,36,11.36,Medical,18063.74,255784.0,2024-06-30,Approved,0
L134123,C134123,23,Male,Business,5.8,1212580.0,701,2,1,0.151,1688396,48,7.0,Personal,40430.74,188676.0,2023-08-05,Rejected,0
L134124,C134124,35,Female,Salaried,13.4,1198229.0,799,2,0,0.377,1523174,60,7.97,Home Improvement,30862.61,1787652.0,2023-05-09,Approved,0
L134125,C134125,53,Female,Business,2.2,965426.0,609,2,1,0.328,358271,12,12.32,Personal,31885.6,12506.0,2024-05-11,Approved,1
L134126,C134126,31,Female,Salaried,6.0,615013.0,667,1,0,0.291,389595,36,11.71,Home Improvement,12886.23,663035.0,2024-10-27,Approved,0
L134127,C134127,37,Male,Salaried,2.5,888701.0,628,0,0,0.126,1480821,72,11.45,Personal,28528.55,121194.0,2023-02-12,Rejected,0
L134128,C134128,52,Male,Salaried,13.0,484041.0,750,0,0,0.221,108898,48,7.0,Home Improvement,2607.7,77632.0,2024-09-02,Approved,0
L134129,C134129,33,Male,Self-employed,7.7,315825.0,665,3,0,0.322,77196,48,8.77,Personal,1912.61,20233.0,2024-07-24,Approved,0
L134130,C134130,49,Male,Self-employed,5.9,525494.0,707,3,0,0.445,152743,24,10.92,Vehicle,7113.35,213069.0,2024-07-04,Rejected,0
L134131,C134131,29,Male,Self-employed,5.0,691665.0,712,2,0,0.325,1179687,60,10.24,Vehicle,25204.4,1349201.0,2023-04-03,Approved,1
L134132,C134132,21,Male,Self-employed,4.3,539764.0,763,1,0,0.206,146365,12,7.16,Personal,12675.29,68500.0,2023-01-15,Approved,0
L134133,C134133,50,Male,Business,4.0,975665.0,688,0,0,0.346,1616366,60,10.86,Vehicle,35030.97,1190997.0,2023-12-30,Approved,1
L134134,C134134,42,Male,Salaried,13.1,419087.0,823,2,0,0.195,343982,36,7.0,Personal,10621.17,72174.0,2023-03-11,Approved,0
L134135,C134135,43,Male,Self-employed,2.3,1387836.0,708,3,0,0.369,2418890,18,10.87,Education,146242.31,1029421.0,2024-08-07,Rejected,0
L134136,C134136,27,Male,Self-employed,3.8,743725.0,641,1,0,0.254,1051309,48,11.42,Medical,27386.56,135908.0,2023-02-12,Approved,0
L134137,C134137,28,Male,Salaried,3.5,228411.0,614,2,0,0.395,275357,18,10.13,Personal,16553.62,123344.0,2024-03-06,Approved,0
L134138,C134138,50,Male,Salaried,35.0,1531868.0,786,0,0,0.329,2500000,48,7.0,Personal,59865.61,986250.0,2025-12-07,Approved,0
L134139,C134139,40,Male,Self-employed,8.9,910412.0,695,1,0,0.199,523624,72,9.78,Personal,9642.58,130363.0,2023-04-02,Approved,0
L134140,C134140,37,Male,Self-employed,5.0,617258.0,643,1,0,0.356,574650,36,14.97,Vehicle,19911.99,452388.0,2025-10-09,Rejected,0
L134141,C134141,40,Male,Salaried,5.8,836623.0,631,2,0,0.39,444511,24,11.31,Education,20781.73,49975.0,2025-01-15,Approved,0
L134142,C134142,53,Female,Salaried,16.8,262543.0,602,1,0,0.252,67938,48,12.02,Business,1789.74,56953.0,2024-09-18,Rejected,0
L134143,C134143,45,Male,Self-employed,3.8,339634.0,604,0,0,0.072,502167,60,11.19,Vehicle,10965.97,410968.0,2025-07-30,Approved,0
L134144,C134144,33,Male,Salaried,9.6,1001318.0,668,5,1,0.501,923955,48,12.81,Home Improvement,24700.36,978917.0,2024-04-16,Approved,1
L134145,C134145,24,Male,Salaried,8.5,621182.0,686,4,1,0.422,786466,12,10.48,Home Improvement,69318.55,1160965.0,2025-01-27,Approved,0
L134146,C134146,44,Male,Self-employed,11.9,1084893.0,760,2,0,0.376,799450,72,7.99,Personal,14013.05,90987.0,2024-06-25,Approved,0
L134147,C134147,29,Male,Salaried,4.4,277888.0,615,3,0,0.508,485580,60,11.71,Medical,10730.43,30397.0,2025-07-14,Rejected,0
L134148,C134148,26,Male,Self-employed,5.1,1386769.0,705,1,0,0.423,383581,36,8.62,Personal,12130.05,164876.0,2023-10-18,Rejected,0
L134149,C134149,51,Male,Self-employed,10.6,443615.0,596,1,0,0.251,482288,18,12.38,Business,29496.11,811074.0,2025-03-02,Approved,0
L134150,C134150,47,Male,Self-employed,2.5,354435.0,714,0,0,0.277,280323,12,12.37,Personal,24954.91,123494.0,2024-10-29,Approved,0
L134151,C134151,42,Female,Self-employed,10.0,413106.0,726,0,0,0.162,808737,18,7.32,Education,47578.37,71210.0,2023-03-25,Rejected,0
L134152,C134152,26,Male,Business,2.8,730232.0,697,3,0,0.303,1082495,60,13.62,Vehicle,24975.02,846136.0,2023-08-07,Approved,0
L134153,C134153,56,Male,Salaried,6.0,1860518.0,784,0,0,0.34,925213,72,8.48,Home Improvement,16439.68,845930.0,2023-06-15,Approved,0
L134154,C134154,48,Male,Salaried,2.1,499623.0,618,2,1,0.155,859437,36,8.19,Home Improvement,27007.03,874461.0,2025-06-16,Rejected,0
L134155,C134155,35,Male,Self-employed,7.4,625616.0,672,0,0,0.245,1253554,12,8.56,Vehicle,109369.54,2068506.0,2025-09-01,Rejected,0
L134156,C134156,33,Male,Salaried,3.4,264730.0,717,2,0,0.374,330122,48,10.02,Vehicle,8375.92,493053.0,2023-06-29,Approved,0
L134157,C134157,39,Male,Business,7.6,521161.0,663,2,0,0.228,244304,60,10.48,Home Improvement,5248.63,173743.0,2025-07-03,Rejected,0
L134158,C134158,33,Male,Business,9.9,1202196.0,850,2,0,0.241,332112,48,7.0,Home Improvement,7952.84,369397.0,2024-04-17,Approved,0
L134159,C134159,60,Male,Salaried,2.3,1169535.0,621,2,1,0.289,834915,60,11.66,Personal,18429.09,116087.0,2024-07-16,Approved,1
L134160,C134160,34,Male,Self-employed,16.0,643355.0,684,2,0,0.363,240779,36,10.21,Vehicle,7793.02,363801.0,2025-02-27,Approved,0
L134161,C134161,27,Female,Business,9.6,459750.0,617,1,0,0.36,685711,36,13.4,Business,23236.65,1017742.0,2023-03-16,Approved,0
L134162,C134162,54,Male,Business,3.1,708680.0,564,0,0,0.067,836481,36,14.02,Home Improvement,28597.06,897269.0,2024-05-29,Rejected,0
L134163,C134163,32,Male,Business,8.1,797147.0,826,2,0,0.296,510512,36,9.77,Medical,16417.71,238415.0,2025-05-15,Approved,0
L134164,C134164,46,Male,Business,13.4,800243.0,681,3,0,0.243,680304,48,11.33,Home Improvement,17692.04,557939.0,2023-09-18,Approved,0
L134165,C134165,45,Female,Salaried,4.1,660083.0,706,0,0,0.17,343935,36,9.45,Business,11009.22,302201.0,2025-03-15,Approved,0
L134166,C134166,37,Male,Salaried,4.0,769150.0,658,3,0,0.408,413438,36,9.94,Vehicle,13328.84,514220.0,2024-04-25,Approved,0
L134167,C134167,28,Male,Salaried,3.7,951568.0,728,3,0,0.289,1967689,36,9.65,Medical,63168.94,889034.0,2024-12-06,Approved,1
L134168,C134168,38,Male,Salaried,9.8,637541.0,711,1,0,0.306,633940,60,10.26,Vehicle,13550.6,473023.0,2025-04-01,Approved,0
L134169,C134169,26,Male,Salaried,14.7,493258.0,680,3,0,0.443,567434,36,12.56,Vehicle,18999.06,721694.0,2024-04-12,Rejected,0
L134170,C134170,38,Male,Salaried,16.1,673197.0,718,0,0,0.172,730948,48,11.83,Medical,19187.71,192475.0,2024-06-06,Rejected,0
L134171,C134171,46,Male,Salaried,6.9,1299740.0,628,2,0,0.157,1846448,36,10.86,Home Improvement,60327.99,3223384.0,2024-09-29,Rejected,0
L134172,C134172,55,Female,Salaried,13.6,925180.0,657,3,0,0.467,994623,60,10.74,Education,21496.77,135988.0,2023-10-03,Approved,0
L134173,C134173,27,Female,Self-employed,3.5,310280.0,650,4,1,0.537,126114,60,11.46,Personal,2771.04,60249.0,2025-01-27,Approved,0
L134174,C134174,35,Male,Salaried,8.2,542257.0,703,1,0,0.348,643206,36,10.23,Vehicle,20823.97,770265.0,2025-01-01,Approved,0
L134175,C134175,33,Male,Salaried,7.6,371084.0,636,0,0,0.244,362834,36,9.26,Vehicle,11581.98,477400.0,2024-06-07,Approved,0
L134176,C134176,41,Male,Business,19.7,551461.0,795,2,0,0.303,473614,48,10.15,Personal,12046.22,101555.0,2024-05-06,Rejected,0
